id, minutes, ingredients, simple
433625, 5, 4, 1
111841, 40, 8, 0
138309, 7, 7, 0
57155, 85, 13, 0
183451, 12, 9, 0
81760, 35, 12, 0
373534, 25, 7, 0
377730, 20, 6, 0
110200, 30, 13, 0
527481, 15, 12, 0
80145, 50, 17, 0
487991, 120, 12, 0
93328, 114, 16, 0
8240, 180, 13, 0
462866, 5, 9, 0
323266, 45, 13, 0
164246, 20, 10, 0
326377, 15, 6, 0
246051, 15, 3, 1
481328, 35, 9, 0
54854, 10, 3, 1
72269, 260, 9, 0
543, 1504, 13, 0
195858, 10, 7, 0
422110, 5, 10, 0
109505, 65, 14, 0
176934, 22, 7, 0
258967, 400, 3, 0
185885, 100, 18, 0
174806, 5, 4, 1
187261, 65, 12, 0
198620, 3, 4, 1
316470, 15, 5, 1
333608, 65, 16, 0
378662, 5, 6, 0
252677, 35, 10, 0
277270, 25, 9, 0
69055, 60, 13, 0
93125, 35, 7, 0
70006, 50, 6, 0
86790, 45, 12, 0
260310, 10, 7, 0
158949, 40, 11, 0
320801, 75, 13, 0
26332, 40, 9, 0
415522, 50, 7, 0
510905, 65, 5, 0
418345, 15, 10, 0
87420, 95, 8, 0
69085, 35, 11, 0
175149, 5, 5, 1
148447, 20, 10, 0
56381, 55, 8, 0
198630, 22, 10, 0
97537, 40, 9, 0
391591, 20, 9, 0
379872, 15, 8, 0
454970, 40, 9, 0
59151, 60, 7, 0
124354, 9, 4, 1
47362, 40, 6, 0
190807, 435, 11, 0
386874, 25, 8, 0
434493, 80, 12, 0
61496, 90, 8, 0
305583, 130, 5, 0
211220, 1, 5, 1
39808, 65, 8, 0
59037, 115, 24, 0
137608, 55, 7, 0
199329, 55, 8, 0
395776, 45, 15, 0
324904, 27, 9, 0
292803, 40, 11, 0
375439, 16, 10, 0
168166, 30, 19, 0
302888, 15, 8, 0
160807, 6, 7, 0
191586, 40, 8, 0
263456, 23, 9, 0
364009, 5, 6, 0
47112, 30, 10, 0
330773, 25, 9, 0
372733, 55, 13, 0
145030, 50, 7, 0
478472, 20, 7, 0
189468, 85, 13, 0
54969, 40, 13, 0
23548, 500, 6, 0
151777, 200, 7, 0
510964, 365, 11, 0
231722, 35, 11, 0
386673, 110, 9, 0
313626, 15, 9, 0
377556, 40, 9, 0
386388, 35, 4, 0
87005, 70, 9, 0
354413, 12, 6, 0
281182, 60, 13, 0
40868, 135, 3, 0
130293, 90, 4, 0
80983, 5, 12, 0
360839, 15, 5, 1
491170, 40, 17, 0
405800, 1, 3, 1
484539, 25, 9, 0
10628, 40, 4, 0
462741, 25, 6, 0
283729, 25, 13, 0
279218, 250, 5, 0
349472, 50, 4, 0
423217, 15, 7, 0
153423, 25, 8, 0
134540, 32, 9, 0
273574, 23, 6, 0
243072, 15, 5, 1
457888, 55, 8, 0
461016, 19, 5, 1
284866, 40, 6, 0
349788, 50, 9, 0
224706, 135, 4, 0
172925, 75, 5, 0
443546, 15, 7, 0
408621, 40, 10, 0
72493, 25, 10, 0
296682, 30, 10, 0
387701, 30, 7, 0
13368, 15, 8, 0
410665, 65, 10, 0
360450, 5, 8, 0
203461, 15, 9, 0
287927, 165, 14, 0
51608, 30, 12, 0
91454, 95, 11, 0
181838, 60, 9, 0
466807, 40, 3, 0
272641, 35, 6, 0
243645, 15, 9, 0
392072, 70, 9, 0
47450, 27, 8, 0
398104, 25, 6, 0
192490, 40, 13, 0
15382, 21, 7, 0
66147, 30, 10, 0
373810, 3, 4, 1
304305, 15, 5, 1
59614, 15, 7, 0
112517, 5, 3, 1
145091, 17, 7, 0
70594, 65, 12, 0
140954, 35, 8, 0
250278, 3, 2, 1
298845, 40, 7, 0
197305, 60, 8, 0
183141, 75, 11, 0
397925, 10, 9, 0
271313, 50, 8, 0
180984, 50, 10, 0
238562, 30, 3, 0
346167, 22, 10, 0
3434, 160, 6, 0
126802, 40, 8, 0
141743, 130, 9, 0
308563, 735, 10, 0
140191, 50, 5, 0
370051, 20, 9, 0
247847, 145, 11, 0
61804, 75, 14, 0
435535, 35, 6, 0
295031, 50, 9, 0
337005, 3, 3, 1
340925, 50, 14, 0
263877, 10, 6, 0
56457, 5, 5, 1
294847, 30, 6, 0
255330, 5, 3, 1
205434, 7, 9, 0
192107, 40, 5, 0
311890, 495, 5, 0
46447, 55, 12, 0
276402, 35, 4, 0
304042, 195, 8, 0
146690, 5, 5, 1
146188, 28, 8, 0
229050, 25, 4, 0
251886, 65, 11, 0
405749, 35, 7, 0
57329, 20, 7, 0
124072, 375, 12, 0
104697, 13, 4, 1
395909, 20, 10, 0
409855, 50, 9, 0
204605, 40, 9, 0
304768, 45, 11, 0
475846, 25, 7, 0
210700, 25, 9, 0
168333, 25, 8, 0
120156, 10, 17, 0
360159, 30, 7, 0
31955, 40, 6, 0
133113, 30, 11, 0
97587, 60, 11, 0
70692, 70, 11, 0
8077, 40, 10, 0
312205, 20, 11, 0
160892, 35, 8, 0
359418, 20, 7, 0
317503, 48, 5, 0
23820, 30, 11, 0
84549, 60, 8, 0
313697, 35, 10, 0
165547, 40, 8, 0
43350, 50, 6, 0
212031, 15, 6, 0
386183, 45, 15, 0
356712, 60, 12, 0
18958, 13, 5, 1
42684, 18, 13, 0
106731, 50, 9, 0
47734, 65, 11, 0
107670, 30, 11, 0
242842, 55, 6, 0
185427, 25, 10, 0
107803, 40, 8, 0
105649, 1850, 21, 0
218512, 45, 20, 0
132757, 25, 5, 0
197360, 65, 17, 0
223139, 58, 10, 0
303399, 60, 13, 0
408326, 22, 8, 0
230406, 10, 4, 1
520488, 150, 11, 0
216843, 40, 9, 0
13373, 15, 3, 1
10296, 40, 11, 0
447361, 25, 8, 0
50659, 35, 12, 0
376376, 25, 5, 0
30593, 10, 6, 0
93769, 35, 7, 0
276120, 280, 16, 0
393598, 60, 6, 0
74384, 10, 7, 0
205140, 60, 8, 0
324677, 370, 8, 0
111452, 50, 4, 0
52269, 45, 6, 0
332703, 25, 15, 0
226041, 15, 6, 0
58105, 40, 7, 0
200436, 55, 11, 0
268323, 15, 8, 0
370184, 60, 10, 0
75745, 50, 8, 0
180419, 10, 5, 1
103078, 65, 8, 0
158836, 85, 11, 0
440321, 25, 5, 0
303068, 5, 6, 0
302216, 40, 6, 0
427236, 25, 11, 0
366749, 150, 5, 0
232088, 60, 11, 0
127656, 30, 8, 0
326351, 17, 13, 0
27894, 30, 13, 0
6652, 40, 8, 0
195000, 30, 9, 0
377125, 10, 5, 1
302547, 2, 2, 1
204300, 95, 17, 0
41595, 15, 2, 1
301285, 33, 10, 0
456190, 10, 5, 1
193457, 60, 6, 0
46019, 38, 8, 0
335269, 5, 5, 1
289644, 23, 6, 0
127801, 10, 3, 1
277367, 20, 4, 1
228937, 40, 5, 0
53356, 252, 6, 0
182240, 50, 16, 0
321459, 80, 8, 0
482215, 28, 9, 0
198874, 60, 14, 0
339099, 150, 13, 0
411554, 365, 7, 0
346389, 25, 8, 0
455127, 35, 8, 0
442160, 30, 9, 0
426180, 8, 6, 0
127259, 75, 12, 0
326740, 40, 19, 0
51692, 640, 15, 0
223293, 160, 11, 0
461057, 40, 17, 0
298944, 140, 9, 0
310914, 30, 6, 0
210681, 75, 10, 0
239859, 30, 10, 0
19067, 30, 9, 0
21208, 60, 5, 0
346265, 130, 4, 0
164818, 23, 10, 0
444934, 25, 8, 0
138752, 30, 9, 0
137434, 315, 16, 0
120720, 195, 7, 0
74238, 60, 7, 0
12210, 270, 7, 0
26698, 15, 2, 1
59886, 110, 6, 0
241238, 35, 7, 0
411348, 45, 11, 0
214671, 37, 9, 0
129807, 15, 8, 0
433780, 150, 5, 0
241355, 75, 13, 0
226382, 75, 10, 0
341421, 35, 8, 0
39153, 35, 8, 0
188437, 35, 7, 0
2847, 1, 7, 0
218240, 70, 6, 0
276605, 60, 7, 0
118949, 50, 15, 0
44737, 45, 8, 0
160012, 10, 4, 1
330532, 18, 5, 1
53058, 50, 12, 0
199153, 30, 7, 0
479492, 25, 10, 0
371092, 37, 9, 0
98730, 45, 17, 0
91172, 20, 8, 0
191859, 85, 12, 0
42153, 45, 8, 0
96904, 135, 12, 0
280134, 3, 2, 1
259586, 20, 7, 0
104868, 45, 7, 0
69475, 40, 8, 0
50928, 45, 7, 0
35309, 20, 14, 0
63476, 30, 14, 0
122865, 15, 8, 0
485585, 6, 7, 0
221505, 255, 8, 0
145177, 34, 3, 0
38744, 5, 10, 0
343520, 11, 8, 0
374837, 15, 8, 0
411869, 5, 3, 1
377221, 42, 5, 0
203866, 60, 15, 0
231773, 26, 11, 0
96152, 20, 9, 0
155257, 140, 8, 0
119670, 10, 7, 0
289916, 60, 11, 0
134203, 520, 12, 0
51867, 45, 12, 0
446487, 20, 6, 0
197884, 150, 8, 0
31710, 20, 9, 0
268123, 50, 16, 0
98721, 15, 4, 1
120800, 70, 5, 0
67448, 33, 8, 0
241049, 55, 6, 0
395679, 55, 6, 0
280054, 130, 5, 0
367064, 40, 8, 0
22019, 65, 12, 0
36454, 55, 10, 0
116395, 50, 13, 0
298959, 25, 7, 0
219419, 75, 5, 0
165301, 7, 3, 1
166804, 30, 8, 0
184517, 75, 11, 0
327109, 5, 3, 1
501714, 35, 9, 0
70698, 45, 12, 0
167798, 200, 14, 0
105483, 85, 20, 0
535341, 90, 13, 0
347230, 120, 7, 0
263633, 42, 4, 0
204021, 35, 11, 0
42577, 25, 6, 0
470448, 45, 9, 0
49313, 30, 9, 0
373824, 35, 7, 0
68124, 25, 6, 0
109577, 25, 9, 0
32200, 51, 12, 0
294371, 89, 3, 0
282920, 55, 12, 0
84289, 42, 6, 0
96247, 5, 4, 1
184166, 30, 4, 0
36479, 45, 15, 0
203634, 65, 8, 0
9239, 35, 14, 0
497996, 300, 9, 0
283930, 35, 13, 0
120931, 315, 7, 0
44633, 1455, 7, 0
6719, 30, 8, 0
21107, 40, 10, 0
291753, 95, 11, 0
231766, 10, 5, 1
229391, 30, 14, 0
514566, 50, 15, 0
384940, 15, 10, 0
245701, 10, 3, 1
13277, 8, 8, 0
150140, 2900, 18, 0
23078, 90, 17, 0
76508, 55, 6, 0
502510, 60, 15, 0
317261, 490, 11, 0
222306, 210, 10, 0
224392, 10, 4, 1
186928, 40, 8, 0
511932, 40, 11, 0
241348, 65, 4, 0
88289, 55, 9, 0
338410, 80, 17, 0
184313, 260, 17, 0
238169, 65, 9, 0
355946, 10, 8, 0
43154, 25, 7, 0
54443, 15, 7, 0
182464, 15, 11, 0
48165, 130, 14, 0
153054, 110, 8, 0
396431, 10, 6, 0
389127, 620, 13, 0
234077, 10, 4, 1
20677, 70, 9, 0
226348, 10, 7, 0
107074, 15, 4, 1
429031, 70, 10, 0
400225, 240, 18, 0
134694, 90, 10, 0
333172, 60, 9, 0
104945, 80, 10, 0
202365, 30, 10, 0
207603, 30, 13, 0
98431, 25, 7, 0
441503, 35, 7, 0
45184, 19, 10, 0
90666, 155, 20, 0
38571, 70, 10, 0
32571, 75, 10, 0
88907, 35, 8, 0
460501, 5, 6, 0
254493, 10, 7, 0
321651, 23, 13, 0
359668, 7, 9, 0
479449, 45, 14, 0
109411, 70, 6, 0
195170, 95, 10, 0
454906, 40, 14, 0
243612, 15, 4, 1
57179, 125, 8, 0
363207, 40, 6, 0
55405, 1450, 4, 0
300731, 65, 10, 0
98455, 35, 6, 0
294798, 20, 12, 0
418908, 17, 9, 0
50989, 10, 9, 0
41155, 20, 6, 0
66770, 30, 5, 0
417848, 15, 11, 0
255422, 15, 7, 0
296929, 135, 8, 0
59602, 25, 6, 0
109789, 120, 9, 0
182422, 65, 7, 0
190955, 50, 11, 0
99944, 75, 9, 0
22827, 55, 5, 0
229340, 225, 8, 0
192256, 8, 7, 0
56190, 20, 11, 0
102809, 75, 13, 0
36609, 55, 4, 0
373386, 20, 8, 0
345535, 30, 9, 0
172936, 15, 10, 0
109091, 13, 11, 0
73912, 180, 9, 0
136550, 25, 8, 0
395880, 5, 5, 1
193243, 25, 10, 0
462992, 2900, 17, 0
294082, 10, 12, 0
82900, 30, 9, 0
108063, 20, 12, 0
185175, 140, 20, 0
56019, 70, 10, 0
443330, 30, 15, 0
257417, 135, 13, 0
391370, 140, 18, 0
61141, 100, 11, 0
338171, 50, 11, 0
437044, 60, 11, 0
170396, 11, 11, 0
193354, 22, 7, 0
131041, 30, 7, 0
181907, 80, 6, 0
130961, 25, 6, 0
112485, 40, 11, 0
13122, 30, 6, 0
45580, 80, 6, 0
237302, 15, 4, 1
472074, 60, 6, 0
176756, 60, 15, 0
407449, 10, 10, 0
253885, 20, 10, 0
322770, 15, 4, 1
180874, 30, 4, 0
436797, 25, 9, 0
284181, 35, 16, 0
455883, 30, 10, 0
387006, 20, 6, 0
459489, 15, 6, 0
5450, 50, 6, 0
48123, 70, 9, 0
55568, 130, 11, 0
148495, 100, 11, 0
211045, 50, 9, 0
79632, 10, 4, 1
255724, 55, 10, 0
213487, 55, 7, 0
296608, 130, 11, 0
36606, 1485, 20, 0
350830, 350, 16, 0
339304, 35, 6, 0
350629, 50, 12, 0
490323, 55, 20, 0
82338, 195, 7, 0
178252, 20, 12, 0
135241, 50, 10, 0
145347, 120, 17, 0
177186, 5, 4, 1
118276, 40, 8, 0
103568, 50, 7, 0
362573, 30, 7, 0
443973, 20, 9, 0
16024, 40, 6, 0
178977, 61, 14, 0
393350, 25, 12, 0
309973, 25, 11, 0
59042, 2, 5, 1
349454, 380, 12, 0
118659, 490, 9, 0
90902, 50, 7, 0
324462, 275, 14, 0
429552, 50, 14, 0
202460, 50, 8, 0
215301, 65, 12, 0
173814, 45, 9, 0
385379, 40, 11, 0
259921, 35, 7, 0
419632, 20, 7, 0
18945, 110, 10, 0
92927, 80, 11, 0
62001, 80, 16, 0
334889, 25, 8, 0
126356, 35, 9, 0
126366, 8, 9, 0
457435, 20, 7, 0
212946, 35, 10, 0
313616, 300, 22, 0
134515, 4, 4, 1
490915, 210, 15, 0
47960, 250, 12, 0
289127, 45, 10, 0
494797, 75, 13, 0
47262, 5, 4, 1
197863, 45, 6, 0
54624, 555, 11, 0
33608, 6, 6, 0
139570, 10, 6, 0
109333, 55, 10, 0
260384, 50, 11, 0
24220, 50, 13, 0
314021, 70, 10, 0
92824, 20, 9, 0
441992, 35, 15, 0
198105, 90, 11, 0
503293, 40, 13, 0
83517, 60, 12, 0
83885, 80, 11, 0
306429, 35, 12, 0
118878, 5, 4, 1
260354, 70, 6, 0
80017, 45, 6, 0
50432, 50, 5, 0
338978, 112, 11, 0
109379, 35, 6, 0
17526, 45, 13, 0
199062, 375, 11, 0
10108, 4355, 9, 0
91707, 35, 6, 0
484509, 16, 8, 0
518972, 70, 7, 0
220579, 35, 9, 0
52891, 70, 7, 0
511251, 8, 4, 1
323540, 65, 14, 0
438905, 30, 14, 0
393601, 45, 7, 0
400554, 90, 11, 0
390268, 38, 3, 0
160480, 735, 4, 0
434409, 50, 17, 0
56272, 75, 6, 0
97599, 35, 12, 0
58028, 25, 12, 0
379762, 360, 7, 0
243117, 15, 4, 1
7806, 55, 12, 0
16138, 35, 13, 0
268020, 70, 5, 0
128155, 20, 20, 0
236364, 2, 10, 0
200831, 30, 15, 0
342255, 3, 4, 1
295430, 305, 8, 0
70620, 140, 12, 0
388207, 75, 19, 0
16391, 20, 4, 1
315095, 2, 3, 1
26939, 35, 12, 0
316089, 55, 15, 0
82115, 30, 7, 0
194516, 35, 8, 0
87471, 35, 8, 0
205999, 90, 13, 0
427917, 25, 8, 0
57071, 18, 3, 1
240994, 25, 7, 0
446651, 35, 8, 0
456926, 30, 4, 0
73396, 145, 12, 0
338946, 32, 16, 0
449347, 10, 9, 0
378761, 40, 16, 0
411194, 75, 15, 0
6726, 95, 7, 0
38155, 5, 5, 1
344084, 32, 8, 0
7867, 65, 10, 0
93227, 50, 11, 0
35468, 15, 5, 1
268530, 15, 6, 0
246196, 44655, 4, 0
99094, 35, 10, 0
492767, 4, 3, 1
238738, 26, 11, 0
105071, 30, 12, 0
379868, 40, 9, 0
30669, 60, 12, 0
163777, 40, 15, 0
178163, 50, 15, 0
218155, 135, 6, 0
232723, 255, 4, 0
329073, 330, 10, 0
22050, 75, 7, 0
202790, 60, 8, 0
164146, 100, 11, 0
127412, 10, 7, 0
54616, 150, 9, 0
81943, 30, 8, 0
306168, 40, 9, 0
204293, 260, 8, 0
42272, 900, 10, 0
267495, 100, 5, 0
9215, 20, 4, 1
87562, 105, 9, 0
384370, 75, 6, 0
138151, 70, 13, 0
234036, 65, 7, 0
285636, 75, 11, 0
246021, 75, 10, 0
249293, 35, 5, 0
156827, 70, 12, 0
232384, 5, 4, 1
178023, 10, 7, 0
159050, 25, 9, 0
197162, 5, 7, 0
105237, 20, 11, 0
423367, 10, 7, 0
164058, 15, 4, 1
477320, 30, 5, 0
480241, 240, 19, 0
286809, 55, 5, 0
472412, 495, 10, 0
299034, 30, 8, 0
343082, 85, 15, 0
477118, 7, 4, 1
402220, 45, 6, 0
422887, 70, 10, 0
30051, 25, 8, 0
285013, 25, 8, 0
18326, 70, 7, 0
433871, 30, 15, 0
41722, 70, 9, 0
528550, 55, 10, 0
216743, 10, 6, 0
152285, 50, 12, 0
184751, 5, 7, 0
352265, 30, 6, 0
65606, 90, 8, 0
211791, 55, 6, 0
334969, 50, 13, 0
322972, 1, 2, 1
256092, 40, 16, 0
360387, 10, 6, 0
133290, 35, 8, 0
99400, 35, 7, 0
355510, 50, 7, 0
152511, 40, 9, 0
227503, 5, 4, 1
464650, 1470, 25, 0
139107, 30, 10, 0
235538, 50, 10, 0
467285, 100, 14, 0
31573, 3, 6, 0
24372, 50, 12, 0
45000, 120, 6, 0
170196, 55, 10, 0
217222, 15, 9, 0
74954, 85, 19, 0
180873, 35, 12, 0
101195, 75, 10, 0
387347, 35, 6, 0
242006, 30, 9, 0
394114, 20, 3, 1
140702, 45, 12, 0
185292, 13, 4, 1
356889, 25, 6, 0
460436, 20, 13, 0
85888, 195, 11, 0
473769, 55, 6, 0
24559, 25, 12, 0
181036, 30, 13, 0
190868, 5, 11, 0
196046, 140, 11, 0
233943, 17, 9, 0
203858, 35, 8, 0
57830, 60, 15, 0
137874, 40, 13, 0
133923, 60, 11, 0
355742, 13, 6, 0
379770, 5, 6, 0
278622, 65, 9, 0
23242, 25, 6, 0
441258, 260, 7, 0
20581, 65, 9, 0
406331, 15, 6, 0
186850, 15, 7, 0
210595, 75, 8, 0
530364, 65, 13, 0
148104, 10, 4, 1
133526, 45, 6, 0
483127, 35, 13, 0
123323, 40, 5, 0
176266, 45, 7, 0
435246, 15, 8, 0
80201, 35, 8, 0
83250, 42, 11, 0
113914, 70, 13, 0
352307, 45, 8, 0
53713, 40, 13, 0
149037, 45, 7, 0
19344, 75, 11, 0
423612, 3, 3, 1
505585, 40, 9, 0
471972, 23, 6, 0
352488, 20, 7, 0
184186, 50, 12, 0
122537, 80, 19, 0
239635, 45, 14, 0
101781, 10, 5, 1
185810, 40, 13, 0
354538, 95, 14, 0
116335, 105, 12, 0
438086, 35, 14, 0
144766, 70, 8, 0
349058, 30, 11, 0
309553, 5, 2, 1
268772, 100, 5, 0
222752, 15, 2, 1
154873, 60, 5, 0
334105, 27, 10, 0
145891, 20, 3, 1
456064, 6, 7, 0
209001, 45, 7, 0
78506, 60, 11, 0
16461, 60, 6, 0
289900, 10, 5, 1
204578, 35, 12, 0
65362, 40, 7, 0
92844, 45, 8, 0
433215, 300, 8, 0
446711, 40, 12, 0
118168, 50, 11, 0
32704, 55, 11, 0
291991, 40, 13, 0
287265, 70, 13, 0
33911, 25, 9, 0
127340, 25, 13, 0
57297, 30, 9, 0
87132, 17, 6, 0
193583, 25, 9, 0
79235, 3, 7, 0
73194, 25, 11, 0
505800, 20, 11, 0
211047, 25, 16, 0
126431, 120, 22, 0
186213, 65, 13, 0
72620, 500, 15, 0
270910, 70, 9, 0
449388, 65, 13, 0
455169, 80, 11, 0
157314, 30, 5, 0
350898, 45, 11, 0
50772, 85, 8, 0
180889, 20, 10, 0
256607, 50, 3, 0
113622, 17, 8, 0
240530, 12, 14, 0
25494, 20, 13, 0
199812, 30, 9, 0
45003, 55, 9, 0
187984, 13, 9, 0
355426, 60, 15, 0
509660, 10, 12, 0
51021, 95, 9, 0
284075, 10, 9, 0
465816, 50, 11, 0
39062, 3, 4, 1
490045, 5, 3, 1
239636, 20, 6, 0
440741, 35, 16, 0
318511, 55, 9, 0
313475, 130, 12, 0
367497, 60, 7, 0
252513, 65, 15, 0
399734, 35, 13, 0
140852, 40, 10, 0
12898, 15, 8, 0
14778, 95, 11, 0
275645, 13, 6, 0
276789, 40, 14, 0
274225, 260, 5, 0
65326, 5, 3, 1
257650, 45, 12, 0
422315, 15, 17, 0
496018, 60, 16, 0
116118, 15, 8, 0
246617, 30, 8, 0
165787, 20, 9, 0
323216, 70, 5, 0
94352, 25, 7, 0
102059, 375, 12, 0
54530, 15, 4, 1
216236, 432, 11, 0
303880, 35, 12, 0
522745, 75, 17, 0
207629, 150, 14, 0
444193, 55, 8, 0
450745, 75, 14, 0
193569, 20, 5, 1
211548, 90, 14, 0
197976, 90, 6, 0
375085, 30, 7, 0
30398, 15, 10, 0
180256, 20, 7, 0
138236, 2, 5, 1
482611, 40, 9, 0
131484, 62, 12, 0
67749, 40, 11, 0
101947, 255, 7, 0
125278, 5, 6, 0
138161, 20, 15, 0
113391, 10, 7, 0
189838, 25, 11, 0
104452, 40, 18, 0
352587, 15, 12, 0
278558, 365, 5, 0
19788, 75, 19, 0
37046, 10, 11, 0
237001, 30, 6, 0
111378, 25, 5, 0
265019, 20, 10, 0
253417, 105, 13, 0
12548, 5, 9, 0
152937, 30, 17, 0
181598, 195, 6, 0
437676, 10, 12, 0
75044, 15, 6, 0
389975, 50, 4, 0
296285, 7, 12, 0
293410, 35, 11, 0
303413, 13, 6, 0
467284, 55, 10, 0
49483, 31, 11, 0
404034, 35, 11, 0
137011, 48, 7, 0
358304, 365, 5, 0
266950, 60, 16, 0
157416, 100, 5, 0
67306, 495, 11, 0
199821, 25, 3, 0
464432, 10, 8, 0
34130, 5, 4, 1
165450, 45, 12, 0
27286, 5, 7, 0
253715, 20, 7, 0
253505, 35, 6, 0
256395, 32, 10, 0
14134, 50, 14, 0
219589, 15, 8, 0
83996, 45, 7, 0
238023, 35, 10, 0
150365, 15, 7, 0
146957, 35, 7, 0
109003, 25, 16, 0
497745, 30, 11, 0
200514, 40, 5, 0
25060, 40, 5, 0
111774, 9, 2, 1
259251, 510, 15, 0
343468, 8, 8, 0
357578, 25, 9, 0
164722, 90, 20, 0
345863, 50, 9, 0
391225, 60, 12, 0
96249, 5, 6, 0
427683, 25, 12, 0
313731, 50, 9, 0
300198, 30, 9, 0
281312, 60, 7, 0
354554, 40, 13, 0
184845, 120, 7, 0
252521, 75, 9, 0
509240, 30, 8, 0
23723, 2, 4, 1
486567, 25, 11, 0
201410, 12, 4, 1
263501, 250, 7, 0
327872, 5, 3, 1
136750, 35, 12, 0
33952, 50, 11, 0
368156, 25, 10, 0
475663, 15, 7, 0
287313, 45, 7, 0
389901, 485, 11, 0
38426, 5, 7, 0
390240, 270, 12, 0
283505, 20, 8, 0
205151, 35, 8, 0
166192, 435, 5, 0
186847, 30, 16, 0
384542, 25, 8, 0
385600, 25, 11, 0
175845, 105, 8, 0
413180, 60, 9, 0
320048, 50, 9, 0
166998, 60, 11, 0
439907, 5, 3, 1
16393, 35, 8, 0
283773, 40, 8, 0
54846, 45, 10, 0
58794, 225, 8, 0
277769, 40, 6, 0
367184, 15, 7, 0
223212, 50, 5, 0
89870, 40, 4, 0
282867, 75, 7, 0
432191, 20, 9, 0
69516, 495, 9, 0
504340, 30, 13, 0
381916, 210, 13, 0
46160, 35, 10, 0
331068, 140, 12, 0
170, 120, 8, 0
460314, 17, 10, 0
41323, 65, 5, 0
122895, 45, 9, 0
82795, 22, 7, 0
137497, 73, 9, 0
263070, 5, 3, 1
290575, 15, 11, 0
135828, 45, 10, 0
223121, 35, 11, 0
274137, 365, 8, 0
242804, 60, 13, 0
510945, 50, 11, 0
106382, 25, 8, 0
289702, 30, 6, 0
156048, 15, 3, 1
34162, 610, 5, 0
341765, 40, 11, 0
477892, 50, 9, 0
424689, 60, 10, 0
369678, 55, 8, 0
147636, 15, 9, 0
326819, 4, 4, 1
449047, 60, 17, 0
212060, 55, 10, 0
161984, 30, 8, 0
149868, 30, 9, 0
380014, 10, 3, 1
285572, 30, 7, 0
185074, 22, 5, 0
265715, 60, 8, 0
436371, 63, 9, 0
405076, 140, 11, 0
439526, 40, 9, 0
369543, 2, 6, 0
196848, 60, 6, 0
494789, 60, 11, 0
48201, 50, 8, 0
197284, 5, 4, 1
110723, 80, 13, 0
149687, 45, 12, 0
433906, 35, 6, 0
239768, 18, 5, 1
331498, 10, 7, 0
160292, 23, 6, 0
149434, 310, 14, 0
26208, 15, 10, 0
179496, 90, 13, 0
344674, 90, 8, 0
211147, 70, 8, 0
469326, 80, 12, 0
261138, 20, 11, 0
55325, 60, 7, 0
310813, 5, 5, 1
447984, 35, 8, 0
306868, 85, 9, 0
457367, 45, 12, 0
108651, 50, 6, 0
142835, 205, 8, 0
90628, 80, 13, 0
98751, 120, 11, 0
464541, 10, 5, 1
41655, 360, 11, 0
138653, 11, 6, 0
110924, 5, 2, 1
56906, 30, 8, 0
71232, 25, 6, 0
112722, 11, 8, 0
235318, 25, 6, 0
62395, 40, 17, 0
264839, 165, 16, 0
113081, 25, 6, 0
458522, 15, 10, 0
233693, 45, 11, 0
111842, 150, 17, 0
54322, 180, 11, 0
194358, 30, 8, 0
23163, 40, 14, 0
116773, 40, 8, 0
144653, 85, 11, 0
458730, 260, 11, 0
190650, 27, 8, 0
311321, 370, 7, 0
425565, 30, 10, 0
126226, 40, 8, 0
145861, 90, 5, 0
535288, 1462, 14, 0
426651, 18, 10, 0
307686, 11, 3, 1
180120, 55, 8, 0
253430, 20, 8, 0
236004, 15, 7, 0
199808, 20, 5, 1
429706, 110, 12, 0
171635, 40, 6, 0
196598, 15, 9, 0
187993, 20, 12, 0
78456, 18, 13, 0
424927, 35, 5, 0
533538, 1245, 9, 0
246321, 20, 4, 1
288348, 15, 8, 0
69956, 65, 8, 0
42352, 55, 12, 0
143935, 10, 11, 0
95660, 5, 3, 1
409900, 130, 12, 0
314959, 23, 8, 0
312683, 10, 9, 0
304062, 140, 23, 0
114539, 35, 10, 0
200123, 25, 7, 0
34411, 40, 6, 0
159336, 35, 9, 0
97589, 25, 8, 0
221044, 20, 17, 0
475382, 90, 8, 0
145123, 1, 9, 0
46997, 95, 7, 0
97889, 20, 15, 0
49602, 35, 3, 0
390909, 30, 9, 0
82210, 270, 15, 0
218383, 30, 4, 0
505611, 30, 13, 0
192231, 25, 7, 0
411786, 185, 6, 0
48140, 33, 7, 0
98026, 60, 17, 0
76643, 35, 7, 0
178174, 65, 17, 0
495453, 12, 6, 0
56293, 5, 7, 0
326739, 20, 2, 1
244143, 25, 11, 0
290951, 70, 10, 0
151442, 20, 7, 0
385909, 32, 11, 0
20023, 20, 6, 0
310699, 250, 10, 0
232589, 50, 8, 0
17994, 25, 12, 0
359102, 74, 5, 0
48249, 32, 5, 0
119739, 200, 7, 0
46047, 5, 5, 1
312059, 135, 7, 0
51556, 75, 13, 0
142599, 50, 10, 0
237376, 10, 7, 0
47458, 40, 13, 0
380058, 55, 5, 0
66704, 85, 10, 0
179170, 75, 11, 0
395033, 10, 5, 1
176521, 65, 13, 0
278148, 47, 7, 0
101349, 50, 6, 0
352702, 30, 10, 0
111161, 37, 7, 0
182128, 10, 3, 1
106470, 10, 5, 1
467128, 45, 8, 0
51750, 40, 11, 0
379883, 5, 4, 1
76632, 70, 6, 0
87756, 40, 14, 0
170238, 60, 10, 0
